id,model,model_label,split,sequence,time_seconds,review_priority,threshold_stability_iou,model_disagreement,foreground_boundary_entropy,flow_warp_mae,raw_components,discarded_fraction,foreground_fraction,pseudo_iou,pseudo_dice,base_width_raw_px,height_raw_px,triangle_area_raw_px2,flags,original,overlay,entropy,disagreement,true_iou,true_dice,true_vertex_error_roi_px,vertices_roi,triangle_svg
V02_f0000070,dino_pyramid,dino_pyramid,train,V02,2.3333333333333335,30.325,0.9081491712707183,0.7035702669568916,0.36009493470191956,0.043011002242565155,1,0.0,0.036041666666666666,0.7712271707785966,0.8708393632416788,105.08173319241435,182.40862247667158,9583.907099544718,models_disagree,../../dataset/images/V02_f0000070.png,dino_pyramid/overlays/V02_f0000070.jpg,quality/dino_pyramid/entropy/V02_f0000070.jpg,quality/disagreement/V02_f0000070.jpg,,,,"[[187.61181235313416, 154.41122502088547], [373.06039094924927, 140.06905472278595], [366.2982702255249, 245.94243919849396]]",dino_pyramid/triangles/V02_f0000070.svg
V01_f0000071,dino_pyramid,dino_pyramid,train,V01,2.3666666666666667,30.155,0.931140675043114,0.4028339215057213,0.2842963933944702,0.08492572605609894,1,0.0,0.10180883917680948,0.8972585823660163,0.9458474355636552,120.48944584274301,449.93743126294396,27106.355878389695,models_disagree;temporal_change,../../dataset/images/V01_f0000071.png,dino_pyramid/overlays/V01_f0000071.jpg,quality/dino_pyramid/entropy/V01_f0000071.jpg,quality/disagreement/V01_f0000071.jpg,,,,"[[186.50499564409256, 158.30376371741295], [647.1874041557312, 148.12961965799332], [630.2180352210999, 268.72529089450836]]",dino_pyramid/triangles/V01_f0000071.svg
V02_f0000014,baseline,baseline,train,V02,0.4666666666666667,30.084,0.923422075979659,0.5111111111111111,0.3105354607105255,0.06930077075958252,1,0.0,0.08694476004977547,0.6189795626697155,0.7646539548022598,111.29772681813806,431.3518229623941,24004.238677287198,models_disagree;temporal_change,../../dataset/images/V02_f0000014.png,baseline/overlays/V02_f0000014.jpg,quality/baseline/entropy/V02_f0000014.jpg,quality/disagreement/V02_f0000014.jpg,,,,"[[195.62628149986267, 140.99700951576233], [618.7489914894104, 127.43672478199005], [607.5978684425354, 235.09372544288635]]",baseline/triangles/V02_f0000014.svg
V02_f0000030,unet_small,unet_small,train,V02,1.0,29.723,0.9191152728446884,0.5371718663899734,0.32412704825401306,0.06326793879270554,1,0.0,0.07918882978723404,0.5628757207704577,0.7203077164612607,103.00191504736526,416.67209434260593,21459.01183204243,models_disagree;temporal_change,../../dataset/images/V02_f0000030.png,unet_small/overlays/V02_f0000030.jpg,quality/unet_small/entropy/V02_f0000030.jpg,quality/disagreement/V02_f0000030.jpg,,,,"[[191.85333967208862, 133.13034838438034], [608.4901285171509, 128.77336132526398], [594.9387502670288, 229.80442547798157]]",unet_small/triangles/V02_f0000030.svg
V02_f0000057,baseline,baseline,train,V02,1.9000000000000001,29.503,0.8903973509933775,0.6012881404720783,0.4020276665687561,0.04769357293844223,1,0.0,0.03658792650918635,0.5678307588985897,0.724352109659456,81.22253840231572,245.4884905071642,9969.59917377233,models_disagree,../../dataset/images/V02_f0000057.png,baseline/overlays/V02_f0000057.jpg,quality/baseline/entropy/V02_f0000057.jpg,quality/disagreement/V02_f0000057.jpg,,,,"[[190.21384119987488, 152.31900763511658], [439.0752696990967, 152.45659470558167], [450.6334447860718, 233.13268613815308]]",baseline/triangles/V02_f0000057.svg
V02_f0000014,dino_pyramid,dino_pyramid,train,V02,0.4666666666666667,29.43,0.9106945975744212,0.5111111111111111,0.3509526550769806,0.06316868960857391,1,0.0,0.07017259102959476,0.9377641183250096,0.9678826328310864,93.10924577897133,416.5211559105249,19390.98533890715,models_disagree;temporal_change,../../dataset/images/V02_f0000014.png,dino_pyramid/overlays/V02_f0000014.jpg,quality/dino_pyramid/entropy/V02_f0000014.jpg,quality/disagreement/V02_f0000014.jpg,,,,"[[234.6376633644104, 145.85463339090347], [640.5688333511353, 136.8705454468727], [636.2852239608765, 227.31450521945953]]",dino_pyramid/triangles/V02_f0000014.svg
V02_f0000007,dino_pyramid,dino_pyramid,train,V02,0.23333333333333334,29.236,0.8962834917891098,0.7236761465138416,0.3945900499820709,0.032385267317295074,1,0.0,0.028988582264716414,0.889267461669506,0.9413886384129847,95.15829041556596,165.27335632203955,7863.565019423977,models_disagree,../../dataset/images/V02_f0000007.png,dino_pyramid/overlays/V02_f0000007.jpg,quality/dino_pyramid/entropy/V02_f0000007.jpg,quality/disagreement/V02_f0000007.jpg,,,,"[[181.12257421016693, 126.56447803974152], [345.2494490146637, 123.86811029911041], [341.7754375934601, 218.18114912509918]]",dino_pyramid/triangles/V02_f0000007.svg
V01_f0000014,dino_pyramid,dino_pyramid,train,V01,0.4666666666666667,29.071,0.9168096054888508,0.5140287671606758,0.33094367384910583,0.06238577514886856,1,0.0,0.07506738544474394,0.9215131695244829,0.9591536338546458,102.12328282931144,405.6431266520282,20712.803875425638,models_disagree;temporal_change,../../dataset/images/V01_f0000014.png,dino_pyramid/overlays/V01_f0000014.jpg,quality/dino_pyramid/entropy/V01_f0000014.jpg,quality/disagreement/V01_f0000014.jpg,,,,"[[238.23141187429428, 148.36467057466507], [633.9796712398529, 139.20006528496742], [632.8863942623138, 238.79492282867432]]",dino_pyramid/triangles/V01_f0000014.svg
V01_f0000057,dino_pyramid,dino_pyramid,train,V01,1.9000000000000001,29.025,0.8878622427551449,0.6041764552336205,0.41979697346687317,0.0443706214427948,1,0.0,0.029293193717277486,0.7652072839984502,0.8669885864793678,77.99875459619062,202.30132889708398,7889.62585356345,models_disagree,../../dataset/images/V01_f0000057.png,dino_pyramid/overlays/V01_f0000057.jpg,quality/dino_pyramid/entropy/V01_f0000057.jpg,quality/disagreement/V01_f0000057.jpg,,,,"[[240.51032096147537, 163.1518229842186], [443.07791697978973, 149.80877190828323], [444.05161678791046, 227.96215116977692]]",dino_pyramid/triangles/V01_f0000057.svg
V02_f0000026,baseline,baseline,train,V02,0.8666666666666667,28.846,0.9434725452523005,0.41736168645862104,0.23959079384803772,0.07933863252401352,1,0.0,0.12970440090205662,0.8510412051395658,0.9195270237924267,160.3093674359226,445.2065426477934,35685.38961510093,models_disagree;temporal_change,../../dataset/images/V02_f0000026.png,baseline/overlays/V02_f0000026.jpg,quality/baseline/entropy/V02_f0000026.jpg,quality/disagreement/V02_f0000026.jpg,,,,"[[197.7398979663849, 131.03329360485077], [636.579122543335, 111.63055181503296], [619.5782661437988, 267.022820353508]]",baseline/triangles/V02_f0000026.svg
V01_f0000021,dino_pyramid,dino_pyramid,train,V01,0.7000000000000001,28.755,0.9049900199600799,0.5413064361191162,0.3635278344154358,0.05473579466342926,1,0.0,0.06436158009096185,0.9272879231090682,0.9622723330442324,88.61432177729138,400.7703820389208,17756.997796402462,models_disagree;temporal_change,../../dataset/images/V01_f0000021.png,dino_pyramid/overlays/V01_f0000021.jpg,quality/dino_pyramid/entropy/V01_f0000021.jpg,quality/disagreement/V01_f0000021.jpg,,,,"[[244.8117275238037, 148.99080991744995], [635.3087060451508, 143.41673254966736], [634.0054447650909, 229.72121089696884]]",dino_pyramid/triangles/V01_f0000021.svg
V01_f0000007,dino_pyramid,dino_pyramid,train,V01,0.23333333333333334,28.709,0.8985263157894737,0.6746735007094664,0.3931159973144531,0.03637753054499626,1,0.0,0.029691211401425176,0.8830059777967549,0.9378684807256236,96.91518718941644,165.7543208586721,8032.0555167364,models_disagree,../../dataset/images/V01_f0000007.png,dino_pyramid/overlays/V01_f0000007.jpg,quality/dino_pyramid/entropy/V01_f0000007.jpg,quality/disagreement/V01_f0000007.jpg,,,,"[[203.65113300085068, 131.85965269804], [368.38199520111084, 123.84365871548653], [370.9091992378235, 220.21707147359848]]",dino_pyramid/triangles/V01_f0000007.svg
V01_f0000014,baseline,baseline,train,V01,0.4666666666666667,28.554,0.9265288165420149,0.5140287671606758,0.30050399899482727,0.0619848370552063,1,0.0,0.088544474393531,0.6118957088538838,0.7592249368155013,117.23311785335547,416.1031995395649,24390.537715390048,models_disagree;temporal_change,../../dataset/images/V01_f0000014.png,baseline/overlays/V01_f0000014.jpg,quality/baseline/entropy/V01_f0000014.jpg,quality/disagreement/V01_f0000014.jpg,,,,"[[191.82248347997665, 142.83821359276772], [602.5254812240601, 132.57063925266266], [587.5594544410706, 245.92441320419312]]",baseline/triangles/V01_f0000014.svg
V01_f0000068,dino_pyramid,dino_pyramid,train,V01,2.2666666666666666,28.392,0.9211069805865345,0.47942365382165236,0.31471773982048035,0.06427957117557526,1,0.0,0.09107775121180052,0.8358897787430433,0.9106099815157116,103.74901056141714,470.0661099378222,24384.446902251693,models_disagree;temporal_change,../../dataset/images/V01_f0000068.png,dino_pyramid/overlays/V01_f0000068.jpg,quality/dino_pyramid/entropy/V01_f0000068.jpg,quality/disagreement/V01_f0000068.jpg,,,,"[[166.09236365556717, 167.40316897630692], [640.796968460083, 166.1595180630684], [630.8974373340607, 269.96201276779175]]",dino_pyramid/triangles/V01_f0000068.svg
V02_f0000070,baseline,baseline,train,V02,2.3333333333333335,28.391,0.9042056074766355,0.7035702669568916,0.3705073893070221,0.03245650976896286,1,0.0,0.04774739583333333,0.44654512716632905,0.6173953633110316,94.45106375409534,269.00760767928614,12704.027351626462,models_disagree,../../dataset/images/V02_f0000070.png,baseline/overlays/V02_f0000070.jpg,quality/baseline/entropy/V02_f0000070.jpg,quality/disagreement/V02_f0000070.jpg,,,,"[[158.99057149887085, 152.79918026924133], [435.7260775566101, 159.4191870689392], [451.92875146865845, 253.38908302783966]]",baseline/triangles/V02_f0000070.svg
V02_f0000033,dino_pyramid,dino_pyramid,train,V02,1.1,28.302,0.9227776114935649,0.4013727488956847,0.3114143908023834,0.07396457344293594,1,0.0,0.08505113666472365,0.926176561058136,0.9616735867135101,108.56772204189275,423.3094022831105,22978.86876239625,models_disagree;temporal_change,../../dataset/images/V02_f0000033.png,dino_pyramid/overlays/V02_f0000033.jpg,quality/dino_pyramid/entropy/V02_f0000033.jpg,quality/disagreement/V02_f0000033.jpg,,,,"[[192.17700362205505, 161.4705764055252], [612.7365875244141, 150.3630509376526], [612.496862411499, 258.21865224838257]]",dino_pyramid/triangles/V02_f0000033.svg
V02_f0000033,baseline,baseline,train,V02,1.1,28.104,0.9180722891566265,0.4013727488956847,0.32516416907310486,0.07191548496484756,1,0.0,0.07885114726299614,0.8556256733877174,0.9221964167219642,101.40965555533889,420.8744050924322,21340.364226240858,models_disagree;temporal_change,../../dataset/images/V02_f0000033.png,baseline/overlays/V02_f0000033.jpg,quality/baseline/entropy/V02_f0000033.jpg,quality/disagreement/V02_f0000033.jpg,,,,"[[183.44423532485962, 156.30319213867188], [610.6049966812134, 154.1721641421318], [590.4680871963501, 252.8838986158371]]",baseline/triangles/V02_f0000033.svg
V02_f0000026,unet_small,unet_small,train,V02,0.8666666666666667,28.057,0.9370605959156344,0.41736168645862104,0.2624955475330353,0.07395219802856445,1,0.0,0.11717283567174862,0.7529639062088347,0.8590751966334352,138.77720583022045,464.5223810177105,32232.559041619446,models_disagree;temporal_change,../../dataset/images/V02_f0000026.png,unet_small/overlays/V02_f0000026.jpg,quality/unet_small/entropy/V02_f0000026.jpg,quality/disagreement/V02_f0000026.jpg,,,,"[[171.88230514526367, 129.9992059469223], [627.3317813873291, 120.78544211387634], [615.6699657440186, 255.60525584220886]]",unet_small/triangles/V02_f0000026.svg
V01_f0000038,dino_pyramid,dino_pyramid,train,V01,1.2666666666666668,28.043,0.9151677852348993,0.5873578745919171,0.33996957540512085,0.04770852252840996,1,0.0,0.04684462193263623,0.8904748833379084,0.9420647596921736,107.87670348343849,233.92246662749332,12617.392285244316,models_disagree,../../dataset/images/V01_f0000038.png,dino_pyramid/overlays/V01_f0000038.jpg,quality/dino_pyramid/entropy/V01_f0000038.jpg,quality/disagreement/V01_f0000038.jpg,,,,"[[179.03116032481194, 177.23461613059044], [414.09983348846436, 163.2702648639679], [407.40041518211365, 270.8573788404465]]",dino_pyramid/triangles/V01_f0000038.svg
V01_f0000044,dino_pyramid,dino_pyramid,train,V01,1.4666666666666668,28.038,0.9014195583596214,0.6534860803153486,0.3820704519748688,0.03632144257426262,1,0.0,0.0316975166326329,0.856280193236715,0.9225764476252439,96.32292609595969,178.2817556848394,8586.310188544363,models_disagree,../../dataset/images/V01_f0000044.png,dino_pyramid/overlays/V01_f0000044.jpg,quality/dino_pyramid/entropy/V01_f0000044.jpg,quality/disagreement/V01_f0000044.jpg,,,,"[[187.44932562112808, 164.5432859659195], [368.2543762922287, 150.74539929628372], [355.71400785446167, 245.79352140426636]]",dino_pyramid/triangles/V01_f0000044.svg
V01_f0000090,unet_small,unet_small,val,V01,3.0,28.027,0.9209643605870022,0.4602123546553565,0.3174285590648651,0.06482583284378052,1,0.0,0.05866839043309632,0.549552379456573,0.7093046827488344,112.49375452384808,278.6716758100336,15674.411545661647,models_disagree;temporal_change,../../dataset/images/V01_f0000090.png,unet_small/overlays/V01_f0000090.jpg,quality/unet_small/entropy/V01_f0000090.jpg,quality/disagreement/V01_f0000090.jpg,,,,"[[155.96255657076836, 172.72860556840897], [438.6144518852234, 169.44073140621185], [438.0884921550751, 283.53267163038254]]",unet_small/triangles/V01_f0000090.svg
V01_f0000021,unet_small,unet_small,train,V01,0.7000000000000001,27.948,0.9257680435102161,0.5413064361191162,0.30040135979652405,0.05537651479244232,1,0.0,0.08847861586838873,0.5372050816696915,0.6989374262101535,117.10984175106304,416.5381243149035,24390.356910901486,models_disagree;temporal_change,../../dataset/images/V01_f0000021.png,unet_small/overlays/V01_f0000021.jpg,quality/unet_small/entropy/V01_f0000021.jpg,quality/disagreement/V01_f0000021.jpg,,,,"[[200.0094987154007, 141.4869949221611], [611.3988664150238, 135.28835400938988], [594.1585757732391, 248.04823100566864]]",unet_small/triangles/V01_f0000021.svg
V02_f0000007,baseline,baseline,train,V02,0.23333333333333334,27.931,0.9034670292318151,0.7236761465138416,0.3766481578350067,0.02747468091547489,1,0.0,0.03713084645068891,0.525679758308157,0.689108910891089,102.9972795802487,195.1858440848614,10051.805476657652,models_disagree,../../dataset/images/V02_f0000007.png,baseline/overlays/V02_f0000007.jpg,quality/baseline/entropy/V02_f0000007.jpg,quality/disagreement/V02_f0000007.jpg,,,,"[[186.1252462863922, 137.11142313480377], [380.98849296569824, 126.85868966579437], [399.14316415786743, 227.38412356376648]]",baseline/triangles/V02_f0000007.svg
V01_f0000036,baseline,baseline,train,V01,1.2,27.868,0.9134504844802103,0.47971372101302495,0.3372441828250885,0.059902124106884,1,0.0,0.07695767195767196,0.7953127166828456,0.8859879499459292,96.02776543393614,434.5213091403074,20863.055175086145,models_disagree;temporal_change,../../dataset/images/V01_f0000036.png,baseline/overlays/V01_f0000036.jpg,quality/baseline/entropy/V01_f0000036.jpg,quality/disagreement/V01_f0000036.jpg,,,,"[[186.19598805904388, 160.84816306829453], [622.2686508893967, 153.14961969852448], [609.85220515728, 247.66559153795242]]",baseline/triangles/V01_f0000036.svg
V01_f0000026,baseline,baseline,train,V01,0.8666666666666667,27.858,0.9438483906547679,0.3978317588843905,0.23667854070663452,0.07692732661962509,1,0.0,0.1300237676410952,0.8441228070175438,0.9154735289920564,163.7062914473896,436.9051797024592,35762.06334162245,models_disagree;temporal_change,../../dataset/images/V01_f0000026.png,baseline/overlays/V01_f0000026.jpg,quality/baseline/entropy/V01_f0000026.jpg,quality/disagreement/V01_f0000026.jpg,,,,"[[200.9855211377144, 130.8191791176796], [634.5418937206268, 109.36862602829933], [614.410772562027, 268.25105398893356]]",baseline/triangles/V01_f0000026.svg
V01_f0000057,baseline,baseline,train,V01,1.9000000000000001,27.843,0.8942786069651741,0.6041764552336205,0.40588703751564026,0.03990429267287254,1,0.0,0.04058900523560209,0.7407645358175393,0.8510795349695516,81.56083844372694,264.42480142704676,10783.354254852968,models_disagree,../../dataset/images/V01_f0000057.png,baseline/overlays/V01_f0000057.jpg,quality/baseline/entropy/V01_f0000057.jpg,quality/disagreement/V01_f0000057.jpg,,,,"[[192.41542440652847, 153.86755764484406], [460.28134548664093, 154.5909270644188], [472.0511554479599, 235.46786606311798]]",baseline/triangles/V01_f0000057.svg
V02_f0000070,unet_small,unet_small,train,V02,2.3333333333333335,27.811,0.9227782571182054,0.7035702669568916,0.313497394323349,0.03373534232378006,1,0.0,0.058229166666666665,0.5762859633827376,0.7311946902654868,119.12629769539703,259.77568869117727,15473.058012525984,models_disagree,../../dataset/images/V02_f0000070.png,unet_small/overlays/V02_f0000070.jpg,quality/unet_small/entropy/V02_f0000070.jpg,quality/disagreement/V02_f0000070.jpg,,,,"[[162.2021520137787, 152.06923538446426], [424.64675188064575, 149.46895790100098], [421.2451386451721, 269.68916058540344]]",unet_small/triangles/V02_f0000070.svg
V02_f0000007,unet_small,unet_small,train,V02,0.23333333333333334,27.781,0.920229281108192,0.7236761465138416,0.32040950655937195,0.030497653409838676,1,0.0,0.05329602567332812,0.4568905414826865,0.6272132716541713,130.91154506108845,220.41730520086423,14427.584991023312,models_disagree,../../dataset/images/V02_f0000007.png,unet_small/overlays/V02_f0000007.jpg,quality/unet_small/entropy/V02_f0000007.jpg,quality/disagreement/V02_f0000007.jpg,,,,"[[178.3565855026245, 121.94241517782211], [398.0463767051697, 118.71727794408798], [412.9516410827637, 247.69558203220367]]",unet_small/triangles/V02_f0000007.svg
V02_f0000090,unet_small,unet_small,val,V02,3.0,27.56,0.9207369323050557,0.44178875462901485,0.3200504779815674,0.06474318355321884,1,0.0,0.05832901554404145,0.48032320814005686,0.6489436975639341,112.5874567380583,273.63063139113336,15403.688436978402,models_disagree;temporal_change,../../dataset/images/V02_f0000090.png,unet_small/overlays/V02_f0000090.jpg,quality/unet_small/entropy/V02_f0000090.jpg,quality/disagreement/V02_f0000090.jpg,,,,"[[156.98095858097076, 173.06886327266693], [434.5945930480957, 168.62086856365204], [433.92528533935547, 282.83251547813416]]",unet_small/triangles/V02_f0000090.svg
V01_f0000033,dino_pyramid,dino_pyramid,train,V01,1.1,27.448,0.9235255994815295,0.3877796876606873,0.31579992175102234,0.07156061381101608,1,0.0,0.07881648936170213,0.9438349435074505,0.9711060567770197,109.02913224663713,394.96217249567013,21531.191468724763,models_disagree;temporal_change,../../dataset/images/V01_f0000033.png,dino_pyramid/overlays/V01_f0000033.jpg,quality/dino_pyramid/entropy/V01_f0000033.jpg,quality/disagreement/V01_f0000033.jpg,,,,"[[209.09136974811554, 161.26547008752823], [598.3966224193573, 144.98503133654594], [602.2309837341309, 252.47611105442047]]",dino_pyramid/triangles/V01_f0000033.svg
V02_f0000029,dino_linear,dino_linear,train,V02,0.9666666666666667,27.401,0.9212556997544721,0.6166563552622535,0.3183976411819458,0.04218515008687973,2,0.00036529680365293693,0.07321867979030705,0.23473370064279156,0.3802175327693595,109.0727021020757,365.86598597964354,19952.99584901993,models_disagree,../../dataset/images/V02_f0000029.png,dino_linear/overlays/V02_f0000029.jpg,quality/dino_linear/entropy/V02_f0000029.jpg,quality/disagreement/V02_f0000029.jpg,,,,"[[191.34925603866577, 133.37450301647186], [556.6633915901184, 139.1409661769867], [536.9956183433533, 244.70511412620544]]",dino_linear/triangles/V02_f0000029.svg
V01_f0000027,dino_pyramid,dino_pyramid,train,V01,0.9,27.237,0.9394816154309825,0.38219386413273415,0.251861572265625,0.07479351758956909,1,0.0,0.1080588290498599,0.9369772646954883,0.9674633582679559,157.27103484461088,376.9698926225313,29643.22255900367,models_disagree;temporal_change,../../dataset/images/V01_f0000027.png,dino_pyramid/overlays/V01_f0000027.jpg,quality/dino_pyramid/entropy/V01_f0000027.jpg,quality/disagreement/V01_f0000027.jpg,,,,"[[189.77965688705444, 126.868586987257], [559.0097808837891, 120.0435720384121], [559.8395285606384, 274.09645915031433]]",dino_pyramid/triangles/V01_f0000027.svg
V02_f0000009,dino_pyramid,dino_pyramid,train,V02,0.3,27.231,0.9219182825484764,0.4874892809016293,0.31290239095687866,0.057648736983537674,1,0.0,0.07400240224209262,0.9141804141804142,0.9551664068946548,111.76917509530557,360.7493491636443,20160.32858609444,models_disagree;temporal_change,../../dataset/images/V02_f0000009.png,dino_pyramid/overlays/V02_f0000009.jpg,quality/dino_pyramid/entropy/V02_f0000009.jpg,quality/disagreement/V02_f0000009.jpg,,,,"[[153.3688098192215, 113.49515533447266], [509.38507318496704, 108.36626958847046], [505.3783392906189, 218.46537387371063]]",dino_pyramid/triangles/V02_f0000009.svg
V01_f0000044,unet_small,unet_small,train,V01,1.4666666666666668,27.089,0.9159323648487735,0.6534860803153486,0.3315489590167999,0.034845370799303055,1,0.0,0.052934589289243134,0.49663299663299665,0.6636670416197975,113.81784514095742,251.8145213916116,14330.493099997379,models_disagree,../../dataset/images/V01_f0000044.png,unet_small/overlays/V01_f0000044.jpg,quality/unet_small/entropy/V01_f0000044.jpg,quality/disagreement/V01_f0000044.jpg,,,,"[[154.33561527729034, 164.00666534900665], [405.43236178159714, 159.92885828018188], [414.37402683496475, 272.86022901535034]]",unet_small/triangles/V01_f0000044.svg
V01_f0000034,baseline,baseline,train,V01,1.1333333333333333,27.079,0.9066859066859067,0.5494776311213923,0.3616654872894287,0.04571565240621567,1,0.0,0.05253805760356442,0.6430882035799008,0.7827798923743273,92.1299682205097,308.80209466803404,14224.963584096402,models_disagree,../../dataset/images/V01_f0000034.png,baseline/overlays/V01_f0000034.jpg,quality/baseline/entropy/V01_f0000034.jpg,quality/disagreement/V01_f0000034.jpg,,,,"[[195.2628744840622, 152.9286503791809], [501.5910118818283, 157.8836627304554], [498.0859123468399, 249.19773638248444]]",baseline/triangles/V01_f0000034.svg
V02_f0000041,dino_pyramid,dino_pyramid,train,V02,1.3666666666666667,26.804,0.9195951644644363,0.5049311883601456,0.32221487164497375,0.0528133325278759,1,0.0,0.08987729657929693,0.927674317886531,0.9624803414962929,100.77508455431135,478.2307108493193,24096.870161154286,models_disagree;temporal_change,../../dataset/images/V02_f0000041.png,dino_pyramid/overlays/V02_f0000041.jpg,quality/dino_pyramid/entropy/V02_f0000041.jpg,quality/disagreement/V02_f0000041.jpg,,,,"[[145.63094079494476, 183.66638922691345], [624.0401673316956, 181.72765320539474], [623.7907290458679, 282.5387274026871]]",dino_pyramid/triangles/V02_f0000041.svg
V01_f0000030,dino_pyramid,dino_pyramid,train,V01,1.0,26.735,0.9128998609179416,0.4486028575041092,0.34332239627838135,0.058002591133117676,1,0.0,0.072932131495228,0.9258548499651081,0.9615001358818733,94.76245888989143,418.89922359069,19847.9602272601,models_disagree;temporal_change,../../dataset/images/V01_f0000030.png,dino_pyramid/overlays/V01_f0000030.jpg,quality/dino_pyramid/entropy/V01_f0000030.jpg,quality/disagreement/V01_f0000030.jpg,,,,"[[183.14706993103027, 132.09110498428345], [597.4884053468704, 121.68567627668381], [599.6059302091599, 215.4223993420601]]",dino_pyramid/triangles/V01_f0000030.svg
V02_f0000058,dino_pyramid,dino_pyramid,train,V02,1.9333333333333333,26.616,0.9143362831858407,0.4739374060407271,0.34030747413635254,0.0545646995306015,1,0.0,0.0708938100669997,0.8860547071656318,0.9395853723640893,95.23746952003285,397.87215907430124,18946.16881135421,models_disagree;temporal_change,../../dataset/images/V02_f0000058.png,dino_pyramid/overlays/V02_f0000058.jpg,quality/dino_pyramid/entropy/V02_f0000058.jpg,quality/disagreement/V02_f0000058.jpg,,,,"[[225.52938580513, 159.27386462688446], [625.3240084648132, 166.89104330539703], [618.7142443656921, 262.2569397687912]]",dino_pyramid/triangles/V02_f0000058.svg
V02_f0000027,dino_pyramid,dino_pyramid,train,V02,0.9,26.568,0.9419354838709677,0.36476432559165245,0.24382378160953522,0.07418183982372284,1,0.0,0.11472826812658565,0.9725996376811594,0.9861095167030192,162.1489747982909,384.7866448042791,31196.379985543983,models_disagree;temporal_change,../../dataset/images/V02_f0000027.png,dino_pyramid/overlays/V02_f0000027.jpg,quality/dino_pyramid/entropy/V02_f0000027.jpg,quality/disagreement/V02_f0000027.jpg,,,,"[[181.64454460144043, 128.86793571710587], [561.077778339386, 118.85951292514801], [560.5914187431335, 278.73825240135193]]",dino_pyramid/triangles/V02_f0000027.svg
V02_f0000034,dino_linear,dino_linear,train,V02,1.1333333333333333,26.533,0.9113043478260869,0.4940905762995502,0.34639889001846313,0.05094930902123451,1,0.0,0.05825639134386154,0.7032873806998939,0.8258000249034989,97.2445731201574,321.7990473052481,15646.605492836095,models_disagree;temporal_change,../../dataset/images/V02_f0000034.png,dino_linear/overlays/V02_f0000034.jpg,quality/dino_linear/entropy/V02_f0000034.jpg,quality/disagreement/V02_f0000034.jpg,,,,"[[165.86073875427246, 159.34872162342072], [487.16724157333374, 158.571573138237], [483.9880299568176, 255.55538833141327]]",dino_linear/triangles/V02_f0000034.svg
V02_f0000014,unet_small,unet_small,train,V02,0.4666666666666667,26.452,0.9158970976253298,0.5111111111111111,0.3340003490447998,0.049445636570453644,1,0.0,0.0785316236541687,0.6322610153986888,0.7747057724640388,99.8443554461387,434.5805417633066,21695.207040895555,models_disagree,../../dataset/images/V02_f0000014.png,unet_small/overlays/V02_f0000014.jpg,quality/unet_small/entropy/V02_f0000014.jpg,quality/disagreement/V02_f0000014.jpg,,,,"[[192.83429503440857, 139.28894138336182], [623.1846570968628, 146.2387603521347], [603.2550287246704, 241.26637363433838]]",unet_small/triangles/V02_f0000014.svg
V01_f0000034,unet_small,unet_small,train,V01,1.1333333333333333,26.437,0.912847790507365,0.5494776311213923,0.34180518984794617,0.04389017075300217,1,0.0,0.06192648384872434,0.708803611738149,0.8295904887714664,98.11362414364636,341.9148231101286,16773.251221884246,models_disagree,../../dataset/images/V01_f0000034.png,unet_small/overlays/V01_f0000034.jpg,quality/unet_small/entropy/V01_f0000034.jpg,quality/disagreement/V01_f0000034.jpg,,,,"[[186.70551466941833, 157.1960337460041], [528.4752461910248, 163.13841193914413], [514.6250731945038, 259.4641372561455]]",unet_small/triangles/V01_f0000034.svg
V02_f0000034,unet_small,unet_small,train,V02,1.1333333333333333,26.419,0.9173439048562934,0.4940905762995502,0.32921913266181946,0.05173826590180397,1,0.0,0.06457858619917548,0.7204366282595512,0.8375044060627423,104.14478177877614,331.15423417759536,17243.9927267717,models_disagree;temporal_change,../../dataset/images/V02_f0000034.png,unet_small/overlays/V02_f0000034.jpg,quality/unet_small/entropy/V02_f0000034.jpg,quality/disagreement/V02_f0000034.jpg,,,,"[[179.29498314857483, 159.84915781021118], [513.8165831565857, 159.10640609264374], [497.86585092544556, 261.79629504680634]]",unet_small/triangles/V02_f0000034.svg
V02_f0000021,baseline,baseline,train,V02,0.7000000000000001,26.396,0.9192525287159267,0.48158156928578255,0.32138651609420776,0.05361415818333626,1,0.0,0.07577058239665209,0.7031893004115226,0.825732407127756,107.38634918993768,384.59394745323493,20650.069968774813,models_disagree;temporal_change,../../dataset/images/V02_f0000021.png,baseline/overlays/V02_f0000021.jpg,quality/baseline/entropy/V02_f0000021.jpg,quality/disagreement/V02_f0000021.jpg,,,,"[[199.39309000968933, 138.10262072086334], [576.8726992607117, 139.31141185760498], [573.434636592865, 244.61006045341492]]",baseline/triangles/V02_f0000021.svg
V01_f0000038,unet_small,unet_small,train,V01,1.2666666666666668,26.325,0.914754746835443,0.5873578745919171,0.3356936573982239,0.0390273742377758,1,0.0,0.06360674688665861,0.485802693847834,0.6539262526032096,99.82207442527823,343.1277997964243,17125.864384330318,models_disagree,../../dataset/images/V01_f0000038.png,unet_small/overlays/V01_f0000038.jpg,quality/unet_small/entropy/V01_f0000038.jpg,quality/disagreement/V01_f0000038.jpg,,,,"[[151.4731805920601, 179.57468703389168], [495.31850504875183, 176.40410363674164], [488.6706337928772, 275.929257273674]]",unet_small/triangles/V01_f0000038.svg
